FECHA Y HORA,Presión atmosférica (mmHg),Temperatura Ambiente (Celsius),Velocidad del Viento (m/s),Dirección del viento (°),Humedad Relativa (%),Radiación Solar (W/m²),Precipitación (mm),NO2 (µg/m³),NO (µg/m³),NOX (µg/m³),CO (µg/m³),O3 (µg/m³),SO2 (µg/m³),TRS (µg/m³),PM10 (µg/m³),PM2.5 (µg/m³)
01/09/2024 12:00:00 AM,694.482,24.438,2.846,165.345,65.019,0,0,NA,NA,NA,NA,-999,NA,1.756,21.415,13.763
01/09/2024 01:00:00 AM,694.25,24.337,3.055,153.675,60.714,0,0,NA,NA,NA,NA,37.605,NA,-999,17.377,12.111
01/09/2024 02:00:00 AM,693.864,24.354,2.826,176.625,58.092,0,0,NA,NA,NA,NA,41.136,NA,2.422,17.529,11.659
01/09/2024 03:00:00 AM,693.443,23.748,2.122,159.169,59.624,0,0,NA,NA,NA,NA,35.238,NA,-999,17.636,12.129
01/09/2024 04:00:00 AM,693.531,23.081,1.889,174.455,63.054,0,0,NA,NA,NA,NA,25.505,NA,-999,20.395,13.092
01/09/2024 05:00:00 AM,693.798,22.818,3.164,179.345,58.32,0,0,NA,NA,NA,NA,35.907,NA,3.111,17.014,11.038
01/09/2024 06:00:00 AM,693.996,23.031,2.759,169.591,54.652,0,0,NA,NA,NA,NA,34.132,NA,2.305,15.294,10.074
01/09/2024 07:00:00 AM,694.615,22.473,1.628,195.951,56.041,12.373,0,NA,NA,NA,NA,18.426,NA,-999,20.095,11.553
01/09/2024 08:00:00 AM,695.309,23.009,1.828,175.235,56.8,188.854,0,NA,NA,NA,NA,21.006,NA,3.134,27.931,12.829
01/09/2024 09:00:00 AM,695.665,25.351,1.156,117.804,52.571,328.408,0,NA,NA,NA,NA,27.269,NA,-999,35.208,14.287
01/09/2024 10:00:00 AM,695.391,27.865,1.678,339.764,49.324,514.991,0,NA,NA,NA,NA,43.683,NA,2.927,37.46,16.337
01/09/2024 11:00:00 AM,694.888,29.224,2.244,50.76,49.968,584.172,0,NA,NA,NA,NA,70.827,NA,1.916,33.33,17.175
01/09/2024 12:00:00 PM,694.402,30.369,3.929,76.493,49.463,628.172,0,NA,NA,NA,NA,69.52,NA,-999,27.36,14.867
01/09/2024 01:00:00 PM,694.002,29.98,5.28,35.87,56.051,613.301,0,NA,NA,NA,NA,68.656,NA,-999,28.574,16.099
01/09/2024 02:00:00 PM,693.284,29.814,4.826,43.194,57.269,559.603,0,NA,NA,NA,NA,-999,NA,-999,25.906,15.368
01/09/2024 03:00:00 PM,692.496,30.439,4.53,36.289,52.797,431.987,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/09/2024 04:00:00 PM,692.133,30.583,4.525,34.269,50.935,304.338,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/09/2024 05:00:00 PM,692.362,30.097,4.048,25.734,55.109,212.054,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/09/2024 06:00:00 PM,692.884,28.91,2.793,31.447,62.307,83.906,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/09/2024 07:00:00 PM,693.425,27.366,2.164,24.163,70.988,0.225,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/09/2024 08:00:00 PM,693.858,26.86,1.269,23.519,72.488,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/09/2024 09:00:00 PM,694.264,26.323,1.382,49.489,71.315,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/09/2024 10:00:00 PM,694.716,25.767,1.705,138.604,68.534,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/09/2024 11:00:00 PM,695.044,25.283,1.753,145.848,65.23,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 12:00:00 AM,695.22,24.575,1.6,175.957,65.741,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 01:00:00 AM,695.069,24.058,2.016,174.755,65.85,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 02:00:00 AM,694.967,23.403,1.911,154.19,67.015,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 03:00:00 AM,694.762,22.707,1.807,163.807,69.699,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 04:00:00 AM,694.787,22.294,1.496,162.361,71.438,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 05:00:00 AM,695.143,21.919,1.717,170.203,73.002,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 06:00:00 AM,695.409,21.462,1.121,135.74,75.679,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 07:00:00 AM,695.888,21.793,1.296,172.977,70.984,10.826,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 08:00:00 AM,696.459,23.117,0.936,5.435,69.322,164.253,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 09:00:00 AM,696.689,24.964,1.296,330.132,66.603,309.816,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 10:00:00 AM,696.521,27.078,1.53,346.403,60.469,500.524,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 11:00:00 AM,696.029,28.908,2.041,169.998,56.798,574.234,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 12:00:00 PM,695.211,29.412,3.729,58.513,56.161,603.495,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 01:00:00 PM,694.479,30.078,4.461,44.9,54.528,613.382,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 02:00:00 PM,693.671,30.427,4.779,349.381,55.756,547.987,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 03:00:00 PM,693.141,30.077,5.002,27.826,58.643,438.101,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 04:00:00 PM,692.936,30.03,3.894,348.243,58.922,313.264,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/10/2024 05:00:00 PM,693.127,29.112,3.457,14.372,62.569,173.452,0.4,NA,NA,NA,NA,45.796,NA,-999,-999,-999
01/10/2024 06:00:00 PM,693.49,27.736,2.876,23.009,69.704,19.655,0,NA,NA,NA,NA,55.16,NA,-999,39.709,25.985
01/10/2024 07:00:00 PM,693.809,26.897,2.187,40.2,73.831,0.064,0,NA,NA,NA,NA,54.633,NA,-999,34.012,19.906
01/10/2024 08:00:00 PM,694.268,26.535,1.431,39.556,74.68,0,0,NA,NA,NA,NA,39.335,NA,-999,43.424,23.487
01/10/2024 09:00:00 PM,694.715,26.147,1.369,162.255,72.249,0,0,NA,NA,NA,NA,41.563,NA,-999,39.363,22.917
01/10/2024 10:00:00 PM,695.146,25.836,1.421,149.445,70.629,0,0,NA,NA,NA,NA,35.53,NA,-999,31.517,18.704
01/10/2024 11:00:00 PM,695.416,25.315,1.688,137.854,69.352,0,0,NA,NA,NA,NA,32.288,NA,-999,27.531,16.965
01/11/2024 12:00:00 AM,695.443,24.976,2.128,167.222,68.772,0,0,NA,NA,NA,NA,-999,NA,-999,21.808,15.028
01/11/2024 01:00:00 AM,695.073,24.702,2.115,169.453,68.83,0,0,NA,NA,NA,NA,31.76,NA,0.428,20.304,14.326
01/11/2024 02:00:00 AM,694.663,24.546,1.941,143.701,68.628,0,0,NA,NA,NA,NA,30.19,NA,0.775,19.387,14.263
01/11/2024 03:00:00 AM,694.496,24.24,1.456,159.837,69.993,0,0,NA,NA,NA,NA,24.439,NA,1.178,21.186,14.578
01/11/2024 04:00:00 AM,694.488,24.029,2.002,172.57,68.368,0,0,NA,NA,NA,NA,26.153,NA,-999,16.768,12.567
01/11/2024 05:00:00 AM,694.781,23.656,1.503,167.436,69.384,0,0,NA,NA,NA,NA,20.441,NA,-999,19.116,13.175
01/11/2024 06:00:00 AM,695.116,23.511,1.288,155.057,70.344,0,0,NA,NA,NA,NA,12.903,NA,1.009,19.278,13.432
01/11/2024 07:00:00 AM,695.486,23.479,1.266,148.74,69.708,8.619,0,NA,NA,NA,NA,11.222,NA,-999,24.425,14.023
01/11/2024 08:00:00 AM,696.026,23.599,1.66,181.746,68.058,28.581,0,NA,NA,NA,NA,12.705,NA,0.901,26.681,13.748
01/11/2024 09:00:00 AM,696.423,24.128,1.477,183.604,67.202,101.902,0,NA,NA,NA,NA,14.568,NA,-999,44.937,16.492
01/11/2024 10:00:00 AM,696.267,26.939,1.257,62.888,65.348,497.72,0,NA,NA,NA,NA,40.303,NA,0.759,37.927,18.79
01/11/2024 11:00:00 AM,695.873,28.993,1.699,333.307,58.664,543.331,0,NA,NA,NA,NA,66.095,NA,-999,34.571,20.518
01/11/2024 12:00:00 PM,695.304,28.96,4.172,36.117,63.439,596.61,0,NA,NA,NA,NA,64.363,NA,-999,33.621,20.532
01/11/2024 01:00:00 PM,694.838,28.609,5.167,43.119,66.372,311.25,0,NA,NA,NA,NA,59.559,NA,-999,31.841,18.217
01/11/2024 02:00:00 PM,694.327,28.961,4.92,34.212,65.657,416.407,0,NA,NA,NA,NA,57.449,NA,0.573,27.269,16.61
01/11/2024 03:00:00 PM,693.728,28.831,5.993,39.109,65.725,426.59,0,NA,NA,NA,NA,59.309,NA,-999,25.754,16.14
01/11/2024 04:00:00 PM,693.358,29.051,4.788,40.553,65.053,313.989,0,NA,NA,NA,NA,56.126,NA,-999,26.241,16.312
01/11/2024 05:00:00 PM,693.305,28.541,4.151,26.982,68.363,226.86,0,NA,NA,NA,NA,58.598,NA,0.275,26.789,16.962
01/11/2024 06:00:00 PM,693.483,27.376,4.329,29.143,72.761,98.084,0,NA,NA,NA,NA,59.078,NA,-999,26.647,15.909
01/11/2024 07:00:00 PM,693.86,26.208,2.866,31.185,78.335,0.193,0,NA,NA,NA,NA,54.548,NA,0.803,28.769,17.223
01/11/2024 08:00:00 PM,694.331,26.013,1.214,6.53,78.36,0,0,NA,NA,NA,NA,44.612,NA,-999,37.822,19.926
01/11/2024 09:00:00 PM,694.662,25.58,0.872,88.702,80.095,0,0,NA,NA,NA,NA,24.208,NA,2.073,44.743,26.082
01/11/2024 10:00:00 PM,695.034,24.661,1.25,57.47,80.625,0,0,NA,NA,NA,NA,25.127,NA,1.82,40.285,22.695
01/11/2024 11:00:00 PM,695.318,24.659,1.705,174.246,73.243,0,0,NA,NA,NA,NA,35.195,NA,-999,28.877,17.644
01/12/2024 12:00:00 AM,695.295,24.174,1.659,175.451,73.035,0,0,NA,NA,NA,NA,-999,NA,0.91,22.864,15.53
01/12/2024 01:00:00 AM,695.094,24.137,1.835,175.119,71.883,0,0,NA,NA,NA,NA,32.817,NA,2.194,21.442,15.091
01/12/2024 02:00:00 AM,694.654,23.792,1.755,169.88,71.678,0,0,NA,NA,NA,NA,28.94,NA,2.767,21.019,14.869
01/12/2024 03:00:00 AM,694.161,23.49,1.794,152.796,70.135,0,0,NA,NA,NA,NA,27.22,NA,2.364,20.752,15.153
01/12/2024 04:00:00 AM,694.291,22.849,1.666,156.634,70.978,0,0,NA,NA,NA,NA,-999,NA,-999,21.531,15.794
01/12/2024 05:00:00 AM,694.44,22.414,2.322,162.628,68.933,0,0,NA,NA,NA,NA,24.594,NA,2.218,18.507,14.502
01/12/2024 06:00:00 AM,694.401,22.189,2.555,166.628,66.947,0,0,NA,NA,NA,NA,23.738,NA,-999,18.802,14.162
01/12/2024 07:00:00 AM,694.872,22.111,1.692,179.942,65.25,12.357,0,NA,NA,NA,NA,17.546,NA,-999,22.372,14.398
01/12/2024 08:00:00 AM,695.498,23.456,1.407,179.843,60.734,167.684,0,NA,NA,NA,NA,17.417,NA,1.825,26.011,14.103
01/12/2024 09:00:00 AM,695.723,25.205,1.112,139.294,59.164,316.373,0,NA,NA,NA,NA,19.213,NA,-999,51.242,20.464
01/12/2024 10:00:00 AM,695.718,27.388,1.683,51.15,56.424,503.569,0,NA,NA,NA,NA,38.926,NA,1.97,30.695,17.942
01/12/2024 11:00:00 AM,695.042,28.753,2.62,86.003,56.022,581.756,0,NA,NA,NA,NA,60.11,NA,-999,29.128,17.053
01/12/2024 12:00:00 PM,694.554,28.734,5.242,44.739,62.852,490.97,0,NA,NA,NA,NA,65.888,NA,-999,30.302,17.998
01/12/2024 01:00:00 PM,694.217,28.552,5.244,4.018,65.696,389.647,0,NA,NA,NA,NA,56.946,NA,-999,28.618,17.469
01/12/2024 02:00:00 PM,693.692,28.968,4.952,33.693,65.292,458.151,0,NA,NA,NA,NA,52.034,NA,-999,26.481,16.036
01/12/2024 03:00:00 PM,693.24,28.831,5.119,42.539,64.96,385.49,0,NA,NA,NA,NA,53.518,NA,-999,24.141,14.94
01/12/2024 04:00:00 PM,693.09,28.624,4.501,33.058,67.564,289.694,0,NA,NA,NA,NA,55.793,NA,-999,26.685,17.624
01/12/2024 05:00:00 PM,693.15,27.906,4.919,37.764,70.615,172.952,0.2,NA,NA,NA,NA,-999,NA,-999,24.649,15.802
01/12/2024 06:00:00 PM,693.515,27.341,3.503,40.861,73.323,69.374,0.6,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/12/2024 07:00:00 PM,694.029,26.547,1.712,25.53,76.497,0.362,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/12/2024 08:00:00 PM,694.624,26.041,1.061,43.335,77.751,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/12/2024 09:00:00 PM,695.279,25.393,1.034,58.592,80.011,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/12/2024 10:00:00 PM,695.645,24.76,0.938,62.994,79.813,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/12/2024 11:00:00 PM,695.978,24.444,1.32,165.649,77.318,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 12:00:00 AM,695.928,24.183,1.539,134.656,76.497,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 01:00:00 AM,695.607,23.961,1.515,176.8,74.962,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 02:00:00 AM,695.148,23.733,1.745,162.197,72.536,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 03:00:00 AM,694.775,23.648,1.714,188.606,70.059,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 04:00:00 AM,694.712,23.386,1.615,188.149,68.73,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 05:00:00 AM,694.892,23.122,1.684,146.699,68.515,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 06:00:00 AM,695.166,22.75,1.744,183.319,68.434,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 07:00:00 AM,695.679,22.615,1.827,165.375,67.82,3.367,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 08:00:00 AM,696.285,22.974,1.744,167.91,67.055,89.191,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 09:00:00 AM,696.666,25.725,1.125,189.35,64.158,332.662,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 10:00:00 AM,696.797,26.824,2.056,37.621,67.167,419.888,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 11:00:00 AM,696.364,27.177,2.143,36.925,68.64,456.009,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 12:00:00 PM,695.703,27.837,3.849,42.171,66.864,523.095,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 01:00:00 PM,695.062,27.949,4.376,35.079,66.515,430.585,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 02:00:00 PM,694.296,28.718,4.349,22.585,64.15,477.146,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 03:00:00 PM,693.764,28.919,4.195,24.665,63.422,465.762,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 04:00:00 PM,693.578,28.781,4.15,33.254,63.66,350.223,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 05:00:00 PM,693.698,28.577,3.703,8.023,65.456,265.817,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 06:00:00 PM,694.03,27.352,3.128,30.23,69.566,91.131,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 07:00:00 PM,694.469,26.267,2.382,31.069,74.064,0.563,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 08:00:00 PM,694.953,25.846,1.688,62.443,76.745,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 09:00:00 PM,695.484,25.379,1.116,86.044,78.345,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 10:00:00 PM,695.903,25.009,1.162,164.406,78.707,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/13/2024 11:00:00 PM,696.173,24.691,1.508,171.503,78.427,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 12:00:00 AM,696.013,24.477,1.397,60.15,77.544,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 01:00:00 AM,695.784,24.228,1.55,153.326,75.907,0,0.6,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 02:00:00 AM,695.366,23.584,1.694,151.589,75.225,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 03:00:00 AM,695.033,23.674,1.889,175.117,69.599,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 04:00:00 AM,694.97,23.397,1.451,200.654,68.933,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 05:00:00 AM,695.083,22.964,2.159,178.537,66.784,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 06:00:00 AM,695.347,22.691,2.032,150.942,65.748,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 07:00:00 AM,695.673,22.723,2.032,170.304,64.824,10.794,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 08:00:00 AM,696.374,23.236,1.775,130.587,67.019,161.129,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 09:00:00 AM,696.861,25.758,0.87,74.375,60.117,325.09,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 10:00:00 AM,696.822,27.357,1.708,3.415,57.44,512.333,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 11:00:00 AM,696.292,28.545,1.999,35.896,58.161,592.824,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 12:00:00 PM,695.515,29.221,4.011,23.845,58.557,640.287,0.2,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 01:00:00 PM,694.82,29.17,4.546,38.725,62.654,540.884,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 02:00:00 PM,694.134,29.337,5.337,35.328,62.761,575.811,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 03:00:00 PM,693.578,29.163,5.617,36.942,63.806,425.993,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 04:00:00 PM,693.278,29.032,4.828,35.392,65.155,313.28,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 05:00:00 PM,693.254,28.583,4.205,31.664,67.319,219.578,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 06:00:00 PM,693.567,27.661,3.064,39.307,72.617,96.392,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 07:00:00 PM,693.964,26.428,2.075,28.663,78.028,0.531,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 08:00:00 PM,694.243,25.759,0.961,10.11,80.716,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 09:00:00 PM,694.694,25.215,1.005,122.101,81.858,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 10:00:00 PM,695.126,24.573,1.28,184.026,81.989,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/14/2024 11:00:00 PM,695.181,24.397,1.527,176.184,80.195,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 12:00:00 AM,695.064,23.91,1.366,150.527,79.519,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 01:00:00 AM,694.744,23.939,1.646,175.604,74.885,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 02:00:00 AM,694.316,24.004,2.866,164.682,67.474,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 03:00:00 AM,693.898,23.652,3.247,169.095,64.011,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 04:00:00 AM,693.788,23.166,3.643,177.796,61.992,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 05:00:00 AM,693.967,22.872,3.969,168.182,60.388,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 06:00:00 AM,694.419,22.388,2.23,183.466,61.162,0,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 07:00:00 AM,694.762,22.436,3.738,170.376,53.007,8.891,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 08:00:00 AM,695.471,23.194,2.662,178.52,49.781,186.663,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 09:00:00 AM,695.86,25.611,1.26,174.052,45.219,327.188,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 10:00:00 AM,695.717,27.361,1.341,72.375,52.871,510.351,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 11:00:00 AM,695.071,28.985,1.876,7.546,54.323,581.905,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 12:00:00 PM,694.528,30.476,3.673,98.668,49.894,609.483,0,NA,NA,NA,NA,-999,NA,-999,-999,-999
01/15/2024 01:00:00 PM,693.866,29.94,5.253,25.593,57.69,614.606,0,NA,NA,NA,NA,54.77,NA,-999,-999,-999
01/15/2024 02:00:00 PM,693.208,30.059,5.086,47.527,59.404,572.814,0,NA,NA,NA,NA,63.454,NA,-999,27.737,16.581
01/15/2024 03:00:00 PM,692.648,29.731,5.47,35.461,61.35,449.902,0,NA,NA,NA,NA,63.186,NA,-999,29.755,18.157
01/15/2024 04:00:00 PM,692.178,29.851,4.315,20.923,60.694,315.519,0,NA,NA,NA,NA,64.818,NA,-999,26.887,16.105
01/15/2024 05:00:00 PM,692.049,29.61,3.766,24.972,61.135,215.389,0,NA,NA,NA,NA,66.028,NA,-999,27.62,15.889
01/15/2024 06:00:00 PM,692.272,28.621,2.422,358.072,65.277,86.065,0,NA,NA,NA,NA,60.164,NA,-999,25.346,16.186
01/15/2024 07:00:00 PM,692.729,27.069,1.109,8.994,71.339,0.547,0,NA,NA,NA,NA,-999,NA,-999,31.513,18.982
01/15/2024 08:00:00 PM,693.322,26.307,1.199,98.81,74.483,0,0,NA,NA,NA,NA,33.463,NA,-999,38.389,22.586
01/15/2024 09:00:00 PM,693.806,25.391,1.697,162.289,75.214,0,0,NA,NA,NA,NA,35.119,NA,-999,34.24,19.105
01/15/2024 10:00:00 PM,694.032,25.075,2.526,146.304,72.146,0,0,NA,NA,NA,NA,39.624,NA,-999,25.264,15.336
01/15/2024 11:00:00 PM,694.09,24.803,3.195,152.957,68.253,0,0,NA,NA,NA,NA,39.754,NA,-999,21.211,13.596
01/16/2024 12:00:00 AM,693.909,24.343,3.848,165.863,65.229,0,0,NA,NA,NA,NA,41.679,NA,-999,19.619,12.389
01/16/2024 01:00:00 AM,693.795,23.902,3.838,163.548,62.982,0,0,NA,NA,NA,NA,44.328,NA,0.981,17.782,11.286
01/16/2024 02:00:00 AM,693.389,23.652,3.877,172.843,60.736,0,0,NA,NA,NA,NA,-999,NA,-999,16.455,10.61
01/16/2024 03:00:00 AM,693.056,23.596,2.954,175.606,58.795,0,0,NA,NA,NA,NA,49.295,NA,0.696,13.479,10.139
01/16/2024 04:00:00 AM,692.986,23.025,1.921,154.113,59.516,0,0,NA,NA,NA,NA,40.542,NA,-999,16.903,11.905
01/16/2024 05:00:00 AM,693.124,22.47,2.984,167.16,56.992,0,0,NA,NA,NA,NA,43.847,NA,0.626,12.272,8.584
01/16/2024 06:00:00 AM,693.43,22.079,2.87,162.901,56.993,0,0,NA,NA,NA,NA,36.431,NA,-999,12.908,8.531
01/16/2024 07:00:00 AM,693.871,21.918,2.108,167.572,57.691,6.663,0,NA,NA,NA,NA,25.845,NA,0.617,17.616,11.068
01/16/2024 08:00:00 AM,694.462,22.865,1.248,164.186,57.72,188.596,0,NA,NA,NA,NA,14.831,NA,2.259,38.701,15.644
01/16/2024 09:00:00 AM,694.792,24.208,1.645,97.134,61.772,324.236,0,NA,NA,NA,NA,29.403,NA,-999,54.862,25.23
01/16/2024 10:00:00 AM,694.872,26.67,1.601,330.337,61.546,504.731,0,NA,NA,NA,NA,38.596,NA,4.241,56.885,28.796
01/16/2024 11:00:00 AM,694.581,28.755,1.743,67.898,52.996,587.733,0,NA,NA,NA,NA,69.652,NA,1.067,50.324,23.815
01/16/2024 12:00:00 PM,694.141,29.573,3.71,38.87,54.256,631.297,0,NA,NA,NA,NA,84.147,NA,-999,37.102,19.799
01/16/2024 01:00:00 PM,693.473,29.81,4.452,41.474,54.639,601.492,0,NA,NA,NA,NA,74.088,NA,-999,26.881,16.465
01/16/2024 02:00:00 PM,692.66,30.166,4.909,40.35,52.92,549.082,0,NA,NA,NA,NA,66.911,NA,-999,23.1,14.586
01/16/2024 03:00:00 PM,691.948,30.534,4.29,7.947,53.749,453.238,0,NA,NA,NA,NA,65.641,NA,-999,22.403,14.723
01/16/2024 04:00:00 PM,691.797,30.572,4.509,7.073,53.714,378.9,0,NA,NA,NA,NA,63.289,NA,0.465,24.363,15.087
01/16/2024 05:00:00 PM,692.008,30.401,3.664,351.196,55.487,247.063,0,NA,NA,NA,NA,62.147,NA,-999,28.106,17.785
01/16/2024 06:00:00 PM,692.35,29.259,2.474,354.174,60.135,90.834,0,NA,NA,NA,NA,56.041,NA,0.646,29.993,18.721
01/16/2024 07:00:00 PM,692.802,27.698,1.425,23.232,66.414,0.628,0,NA,NA,NA,NA,50.197,NA,-999,33.902,19.134
01/16/2024 08:00:00 PM,693.534,26.941,1.222,128.63,67.6,0,0,NA,NA,NA,NA,32.311,NA,-999,41.411,22.339
01/16/2024 09:00:00 PM,694.216,25.943,1.697,180.882,67.712,0,0,NA,NA,NA,NA,39.149,NA,1.468,33.461,17.842
01/16/2024 10:00:00 PM,694.67,25.438,2.821,151.897,67.483,0,0,NA,NA,NA,NA,37.408,NA,1.805,27.781,16.054
01/16/2024 11:00:00 PM,694.785,25.127,3.62,167.468,65.329,0,0,NA,NA,NA,NA,42.376,NA,-999,23.511,14.465
01/17/2024 12:00:00 AM,694.776,24.803,3.891,172.276,60.575,0,0,NA,NA,NA,NA,44.976,NA,0.858,18.757,12.336
01/17/2024 01:00:00 AM,694.576,24.294,3.527,166.71,57.88,0,0,NA,NA,NA,NA,45.767,NA,0.831,17.388,10.676
01/17/2024 02:00:00 AM,694.035,23.929,3.078,164.289,55.07,0,0,NA,NA,NA,NA,46.745,NA,-999,15.007,9.288
01/17/2024 03:00:00 AM,693.645,23.621,2.49,168.27,52.829,0,0,NA,NA,NA,NA,44.711,NA,-999,12.34,8.239
01/17/2024 04:00:00 AM,693.73,22.933,1.486,154.326,54.352,0,0,NA,NA,NA,NA,34.501,NA,2.471,15.912,10.136
